pySubjectType,pyGroupID,pxInteractionID,ControlGroupValidityStart,pyStage,pyJourney,AggregateCount,ChannelSubGroup,pyLatitude,pyMaxBudget,pyISFactID,pyChannel,pyCustomerSubSegment,pyFulfilled,ReferrerUrl,pyStep,pySubjectID,BudgetedCost,pyTreatment,pyDirection,pyGroup,pyPropensity,BundleName,pyOutcome,pyReason,HouseholdID,pyApplicationVersion,pyComponent,DeviceType,MktType,pyOperator,pxRank,Utm_medium,Value,Revenue,pyPartitionKey,pyIssue,pyLongitude,BundleHead,Category,ModelControlGroup,pyCampaignCode,pyDivision,pxFactID,pyWorkID,pyBehaviour,pxOutcomeTime,MktValue,WorkID,URI,Cost,pyConversionEventID,pyApplication,pyTargetBudget,ModelClass,pxPriority,pyCustomerSegment,pyPropensitySource,pyInteraction,ExternalAudienceId,pyName,UserAgent,pyOrganization,pyExternalID,pyUnit,pxStreamPosition,pyResponse,pyInternalTags,AccountID,FinalPropensity,pyWeight,ActionContext,EvaluationCriteria,ControlGroupValidityEnd,pyCategory,pyOutcomeWeight,SubscriptionID,pyRevenue,PlacementType,SubCategory,pxStreamPartition,pxDecisionTime,pyLabel,IPAddress,ChannelGroup,pyStrategy,pxUpdateDateTime
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056249,,,,1,Placements,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Clicked,,1,01.01.01,Setting Rank,,,AndrewEtuk,2,,0,0,0,Selling,0,false,,NBA,,Div,0,,,20250312T152937.951 GMT,,arbitration test,,0,,DentsuMerkleFWp,0,,0.2691048138138725,,Web_Click_Through_Rate_Subscription,DF_CaptureInteraction,,SavingsAccount,,DMOrg,,Unit,4,,,1,0.2691048138138725,0,Subscription,Default,,,0,1,,,,17,20250312T152722.632 GMT,Savings Account,,Web,BehavioralLimits,1741793377968
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056249,,,,1,Placements,0,0,,Web,,,,,1,0,TC003,Inbound,MobileBank,0.5,,Clicked,,1,01.01.01,Setting Rank,,,AndrewEtuk,3,,0,0,0,Selling,0,false,,NBA,,Div,0,,,20250312T152937.980 GMT,,arbitration test,,0,,DentsuMerkleFWp,0,,0.2648906711905251,,Web_Click_Through_Rate_Subscription,DF_CaptureInteraction,,SavingsAccount,,DMOrg,,Unit,5,,,1,0.2648906711905251,0,Subscription,Default,,,0,1,,Hero,,17,20250312T152722.632 GMT,Savings Account,,Web,BehavioralLimits,1741793377992
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056371,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142705.992 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.9731928482561744,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,6,,,1,0.9731928482561744,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142705.281 GMT,Mortgage,,,BehavioralLimits,1741876026506
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056376,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142819.005 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.8524332093546082,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,7,,,1,0.8524332093546082,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142818.799 GMT,Mortgage,,,BehavioralLimits,1741876099021
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056376,,,,1,,0,0,,Web,,,,,1,0,TC003,Inbound,MobileBank,0.5,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142819.064 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.06357962612767032,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,8,,,1,0.06357962612767032,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142818.799 GMT,Savings Account,,,BehavioralLimits,1741876099075
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC003,Inbound,MobileBank,0.5,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142827.562 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.8532646150366078,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,9,,,1,0.8532646150366078,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Savings Account,,,BehavioralLimits,1741876107572
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142827.566 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.09044134282672754,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,10,,,1,0.09044134282672754,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Mortgage,,,BehavioralLimits,1741876107577
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC003,Inbound,MobileBank,0.5,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142831.364 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.8532646150366078,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,11,,,1,0.8532646150366078,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Savings Account,,,BehavioralLimits,1741876111378
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142831.364 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.09044134282672754,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,12,,,1,0.09044134282672754,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Mortgage,,,BehavioralLimits,1741876111379
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC003,Inbound,MobileBank,0.5,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142836.629 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.8532646150366078,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,13,,,1,0.8532646150366078,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Savings Account,,,BehavioralLimits,1741876116639
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142836.630 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.09044134282672754,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,14,,,1,0.09044134282672754,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Mortgage,,,BehavioralLimits,1741876116640
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Clicked,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142852.684 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.09044134282672754,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,15,,,1,0.09044134282672754,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Mortgage,,,BehavioralLimits,1741876132711
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056383,,,,1,,0,0,,Web,,,,,1,0,TC003,Inbound,MobileBank,0.5,,Clicked,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T142856.516 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.8532646150366078,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,16,,,1,0.8532646150366078,0,Subscription,Default,,,0,1,,Tile,,17,20250313T142827.366 GMT,Savings Account,,,BehavioralLimits,1741876136532
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056409,,,,1,,0,0,,Web,,,,,1,0,TC035,Inbound,MobileBank,0.5,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143018.343 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.8925450182410058,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,17,,,1,0.8925450182410058,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143018.096 GMT,Mortgage,,,BehavioralLimits,1741876218359
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056409,,,,1,,0,0,,Web,,,,,1,0,TC003,Inbound,MobileBank,0.5,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143018.420 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.6825598489731876,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,18,,,1,0.6825598489731876,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143018.096 GMT,Savings Account,,,BehavioralLimits,1741876218429
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143114.358 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,19,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876274374
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143114.432 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,20,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876274443
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143137.375 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,21,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876297392
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143137.401 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,22,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876297410
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143140.768 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,23,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876300778
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143140.767 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,24,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876300779
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Clicked,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143215.261 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,25,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876335283
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143236.206 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,26,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876356221
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143236.206 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,27,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876356232
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143239.090 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,28,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876359104
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143239.089 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,29,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876359105
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143240.383 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,30,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876360395
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143240.385 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,31,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876360397
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143241.287 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,32,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876361298
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143241.286 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,33,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876361299
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,Savings Account,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,2,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143340.551 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.2581666355686259,,,DF_CaptureInteraction,,SavingsAccount,Chrome 134.0,,,,34,,,1,0.2581666355686259,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Savings Account,,,BehavioralLimits,1741876420570
DentsuMerkle-DentsuMerkleFWp-Data-Subscription,,2097370256456056416,,,,1,,0,0,,Web,,,,,1,0,TC051,Inbound,MobileBank,0.75,,Impression,,1,01.01.01,Setting Rank,desktop,,,1,,0,0,0,Selling,0,false,,NBA,,,0,,,20250313T143341.581 GMT,,NBA,,0,,DentsuMerkleFWp,0,,0.5185246586032513,,,DF_CaptureInteraction,,Mortgage,Chrome 134.0,,,,35,,,1,0.5185246586032513,0,Subscription,Default,,,0,1,,Tile,,17,20250313T143114.145 GMT,Mortgage,,,BehavioralLimits,1741876421592
